moviechrono_id;"movie,""chapter"",""character"",""dialog""";;;
1072;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Yes. Voldemort has been obsessed with hearing that prophesy since he returned. Because of your scar, what he was obsessed with, you were obsessed with, in the form of dreams.""";;;
1073;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Once he discovered the connection, Voldemort had little difficulty in manipulating you into thinking he had captured Sirius.""";;;
1074;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""But I checked Grimmauld Place! Kreacher said--""";;;
1075;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Kreacher lied. He wanted you to go to the Department of Mysteries.""";;;
1076;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Why?""";;;
1077;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Kreacher has been serving two masters for some months now.""";;;
1078;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""What?""";;;
1079;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Wait, where was Sirius when I tried to contact him?""";;;
1080;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Ah. Apparently Kreacher had injured Buckbeak to distract him in case you tried to contact Headquarters.""";;;
1081;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Sirius was tending to the wounds when you called.""";;;
1082;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""And Hermione said we should be nice to Kreacher!""";;;
1083;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""She was quite right, Harry. Kreacher is what wizards have made him. He is to be pitied, not hated.""";;;
1084;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Sirius hated him.""";;;
1085;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""He didn't hate Kreacher himself. Kreacher was a reminder to Sirius of the home he had always hated.""";;;
1086;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Yeah, he really hated that place. And you kept him locked up in there!""";;;
1087;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""I was trying to save his life!""";;;
1088;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""I also knew that Voldemort would return one day. I played to his weakness. There is an ancient magic which Voldemort has always underestimated.""";;;
1089;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""This magic is what your mother gave you when she died. That protection would only work, however, if you were cared for by a blood relative. Your Aunt, Petunia.""";;;
1090;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""She never loved me.""";;;
1091;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Perhaps not. But she took you in, however grudgingly. As long as you can call your Aunt's house your home, you are protected.""";;;
1092;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""And now we come to the moment of terrible truth, the moment I have dreaded for fifteen years. The moment when I must lay another burden atop your already straining shoulders.""";;;
1093;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Do you remember your first year here? When you lay in the hospital wing fresh from your confrontation with Voldemort?""";;;
1094;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Do you remember what you asked me that night?""";;;
1095;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I asked you why Voldemort tried to kill me.""";;;
1096;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""You have no idea the pain it causes me to tell it to you, even now. But unfortunately, I must.""";;;
1097;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I don't understand, Professor.""";;;
1098;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Professor, why am I so important to""";;;
1099;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""An excellent question, Harry. The answer lies in the prophesy.""";;;
1100;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Sir, it got smashed.""";;;
1101;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""That was not the only place the Prophesy is preserved.""";;;
1102;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Sybill Trelawney"",""""""The One with the power to vanquish the Dark Lord approaches....Born to""";;;
1103;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I'm not sure I understand all that, sir...""";;;
1104;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""And...it means me?""";;;
1105;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Interestingly, there were two boys whom the prophesy could have been referring to. You and Neville Longbottom.""";;;
1106;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""So it's not necessarily me, sir?""";;;
1107;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""What if he chose wrong?""";;;
1108;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Why didn't he wait? Why attack when we were babies?""";;;
1109;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Voldemort had an informant listening to my meeting with Professor Trelawney. Fortunately he was discovered before he could hear the entire prophesy. Voldemort had to act immediately, he didn't know the rest of the prophesy. All he knew was that he had to destroy the child who would grow to be a threat to his power.""";;;
1110;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""But I don't have any special powers.""";;;
1111;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""There is a room in the Department of Mysteries which is kept locked at all times. It contains a force so wonderful and yet terrible that it is greater than death itself. It is that power which you have incredible amounts of and of which Voldemort has none.""";;;
1112;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""What is it, sir?""";;;
1113;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""There is only the end of the prophesy which we haven't addressed. It states """"neither can live while the other survives.""""""";;;
1114;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""It is the final burden which I must place on you, Harry.""";;;
1115;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""One of us has to kill the other...in the end.""";;;
1116;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Albus Dumbledore"",""Yes.""";;;
1117;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Nearly Headless Nick"",""Hello, Harry.""";;;
1118;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Hey, Nick.""";;;
1119;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Nearly Headless Nick"",""I--Well, Madam Pomfrey asked me to tell you that Hermione and Ron are out of the hospital wing.""";;;
1120;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Oh. Thanks.""";;;
1121;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Nick, I was wondering about something?""";;;
1122;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Nearly Headless Nick"",""I've been expecting this...""";;;
1123;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Expecting what?""";;;
1124;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Nearly Headless Nick"",""A lot of people come to me when they've lost loved ones.""";;;
1125;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I expect so...""";;;
1126;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Nearly Headless Nick"",""He's not coming back, Harry.""";;;
1127;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Why?""";;;
1128;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Nearly Headless Nick"",""I'm sorry I couldn't be of more""";;;
1129;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Hermione Granger"",""Harry!""";;;
1130;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""How are you?""";;;
1131;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Ron Weasley"",""Good as new, mate.""";;;
1132;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Better.""";;;
1133;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Hermione Granger"",""Come on, let's go in to the feast.""";;;
1134;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I've got something to tell you. Something important.""";;;
1135;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""But not right now. I'm not ready.""";;;
1136;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Hermione Granger"",""Take your time, Harry. We'll be here when you are.""";;;
1137;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""Hello, Harry.""";;;
1138;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""It's the last night and I need to pack.""";;;
1139;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""Oh, people take my things and hide them.""";;;
1140;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""I don't think they like me much. Some of them call me """"Loony"""" Lovegood.""";;;
1141;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Do you need any help looking?""";;;
1142;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""Oh no. It all turns up in the end.""";;;
1143;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""Sirius Black. Hermione said he was your Godfather.""";;;
1144;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Yeah.""";;;
1145;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""My mother. I was nine.""";;;
1146;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""I'm sorry.""";;;
1147;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""It's okay. It's not like I'll never see her again.""";;;
1148;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Harry Potter"",""Isn't it?""";;;
1149;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""Don't tell me you didn't hear them. The voices beyond the Veil?""";;;
1150;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""They were just out of sight, that's all.""";;;
1151;"Harry Potter and the Order of the Phoenix,""The Lost Prophecy"",""Luna Lovegood"",""Of course. Anyway, my mum always said the things we lose have a way of coming back to us in the end. If not always in the way we expect. Think I'll just go have some pudding.""";;;
1152;"Harry Potter and the Order of the Phoenix,""A way of coming back"",""Harry Potter"",""I've been thinking about something Dumbledore said to me.""";;;
1153;"Harry Potter and the Order of the Phoenix,""A way of coming back"",""Hermione Granger"",""What's that ?""";;;
1154;"Harry Potter and the Order of the Phoenix,""A way of coming back"",""Harry Potter"",""That even though we've got a fight ahead of us we've got one thing that Voldemort doesn't have.""";;;
1155;"Harry Potter and the Order of the Phoenix,""A way of coming back"",""Ron Weasley"",""Yeah ?""";;;
1156;"Harry Potter and the Order of the Phoenix,""A way of coming back"",""Harry Potter"",""Something worth fighting for""";;;
